0.87387085,0.05986023,0.029693604,1750557638436319
0.6949005,0.16584778,-0.059249878,1750557648324014
0.46054077,0.20899963,-0.10772705,1750557658211709
0.2080841,0.18609619,-0.10984802,1750557668099405
-0.028945923,0.1088562,-0.062454224,1750557677987100
-0.2228241,-0.007247925,0.04248047,1750557687874795
-0.37142944,-0.119644165,0.17243958,1750557697762490
-0.4816742,-0.20219421,0.27844238,1750557707650186
-0.55570984,-0.26239014,0.33969116,1750557717568399
-0.5908661,-0.30126953,0.371109,1750557727456094
-0.5860748,-0.310318,0.38017273,1750557737343789
-0.55252075,-0.28741455,0.3700409,1750557747231485
-0.49180603,-0.24214172,0.34288025,1750557757119180
-0.4065857,-0.18354797,0.30081177,1750557767037393
-0.2973938,-0.11164856,0.24275208,1750557776925088
-0.17276001,-0.054122925,0.17883301,1750557786812783
-0.05078125,-0.019500732,0.13195801,1750557796700479
0.05680847,0.0012664795,0.10533142,1750557806588174
0.119125366,0.023101807,0.08988953,1750557816475869
0.1335144,0.05239868,0.080825806,1750557826363565
0.11166382,0.07423401,0.0723114,1750557836251260
0.06906128,0.082229614,0.060058594,1750557846169473
0.018463135,0.0811615,0.050994873,1750557856057168
-0.02947998,0.06304932,0.050994873,1750557865944864
-0.06303406,0.03163147,0.06271362,1750557875832559
-0.08114624,0.006591797,0.08189392,1750557885720254
-0.091796875,-0.004058838,0.09361267,1750557895607949
-0.09126282,-0.007247925,0.09840393,1750557905495645
-0.08753967,-0.018966675,0.08242798,1750557915413858
-0.07421875,-0.028564453,0.05419922,1750557925301553
-0.05557251,-0.02003479,0.030227661,1750557935189248
-0.033737183,0.0023345947,0.019577026,1750557945076944
-0.009231567,0.04067993,0.022232056,1750557954964639
0.013671875,0.08648682,0.025970459,1750557964852334
0.030715942,0.12271118,0.02330017,1750557974770547
0.04348755,0.1402893,0.014251709,1750557984658242
0.046691895,0.13442993,0.0073242188,1750557994545938
0.041900635,0.11152649,0.01637268,1750558004433633
0.027511597,0.08062744,0.03981018,1750558014321328
0.0067443848,0.054000854,0.07550049,1750558024209024
-0.017227173,0.04335022,0.11065674,1750558034096719
-0.042785645,0.040145874,0.13302612,1750558043984414
-0.070495605,0.039093018,0.13995361,1750558053872110
-0.08540344,0.035888672,0.14260864,1750558063790322
-0.098724365,0.039611816,0.15379333,1750558073678018
-0.10670471,0.036956787,0.17190552,1750558083565713
-0.10884094,0.028961182,0.19268799,1750558093453408
-0.10884094,0.015655518,0.20599365,1750558103341104
-0.109375,0.014587402,0.21238708,1750558113228799
-0.10191345,0.01991272,0.21452332,1750558123147012
-0.09977722,0.03855896,0.22250366,1750558133004190
-0.103515625,0.06411743,0.25180054,1750558142922403
-0.11416626,0.07583618,0.29281616,1750558152840615
-0.1328125,0.07318115,0.32904053,1750558162697793
-0.14718628,0.046539307,0.36045837,1750558172616006
-0.15518188,-8.544922E-4,0.38975525,1750558182534219
-0.15837097,-0.05305481,0.4206543,1750558192391397
-0.15464783,-0.1031189,0.464859,1750558202309610
-0.14718628,-0.1537323,0.51438904,1750558212197305
-0.13386536,-0.2091217,0.5548706,1750558222054483
-0.10990906,-0.2506714,0.6017456,1750558231972696
-0.07740784,-0.28955078,0.67897034,1750558241860391
-0.048110962,-0.33747864,0.76846313,1750558251748086
-0.019363403,-0.35932922,0.8313141,1750558261635781
0.020065308,-0.3710327,0.86380005,1750558271553994
0.061065674,-0.3806305,0.8765869,1750558281411172
0.09942627,-0.38223267,0.879776,1750558291268350
0.1409607,-0.38648987,0.8728485,1750558301156045
0.18197632,-0.39820862,0.8579407,1750558311074258
0.23045349,-0.4013977,0.83769226,1750558320961953
0.28370667,-0.4051361,0.81159973,1750558330880166
0.33111572,-0.40460205,0.7775116,1750558340767862
0.368927,-0.39820862,0.7439575,1750558350686074
0.39343262,-0.38328552,0.72052,1750558360573770
0.4088745,-0.357193,0.70347595,1750558370461465
0.41687012,-0.32789612,0.6848297,1750558380349160
0.4227295,-0.30978394,0.6587372,1750558390236856
0.4307251,-0.30445862,0.63157654,1750558400155069
0.44296265,-0.31617737,0.5990753,1750558410042764
0.462677,-0.34866333,0.5617981,1750558419930459
0.49623108,-0.38381958,0.52397156,1750558429818155
0.54203796,-0.40460205,0.48936462,1750558439736367
0.6022186,-0.41578674,0.45632935,1750558449624063
0.67359924,-0.43122864,0.4281006,1750558459511758
0.7502899,-0.45413208,0.40412903,1750558469368936
0.8333893,-0.50579834,0.3807068,1750558479226114
0.92500305,-0.5883484,0.35939026,1750558489144326
1.0224762,-0.6320343,0.35620117,1750558499062539
1.1098175,-0.6485443,0.371109,1750558508950235
1.1822662,-0.67144775,0.37963867,1750558518868447
1.2349854,-0.66770935,0.3657837,1750558528756143
1.2781372,-0.6538696,0.32104492,1750558538643838
1.3138275,-0.66238403,0.25819397,1750558548531533
1.3425903,-0.68955994,0.20759583,1750558558419229
1.3708191,-0.7385559,0.16445923,1750558568276406
1.3942566,-0.77264404,0.11758423,1750558578164102
1.3969116,-0.75187683,0.083496094,1750558588051797
1.3835907,-0.73376465,0.073898315,1750558597970010
1.3516388,-0.75720215,0.08189392,1750558607888223
1.3047638,-0.78063965,0.08668518,1750558617775918
1.2381897,-0.78489685,0.09414673,1750558627663614
1.1684113,-0.82058716,0.10107422,1750558637551309
1.1023712,-0.85414124,0.102127075,1750558647439004
1.053894,-0.87916565,0.09414673,1750558657357217
1.037384,-0.93296814,0.07550049,1750558667244912
1.0421753,-0.978775,0.050460815,1750558677132608
1.0432434,-0.9942169,0.012649536,1750558687020303
1.03685,-1.0144653,-0.043273926,1750558696907998
1.0427094,-1.0485535,-0.101867676,1750558706795694
1.0661469,-1.0767822,-0.15939331,1750558716713906
1.0933075,-1.0682526,-0.1982727,1750558726601602
1.1178131,-1.0192566,-0.21531677,1750558736489297
1.1412506,-0.92710876,-0.22277832,1750558746346475
1.1625519,-0.85946655,-0.23236084,1750558756264688
