0.486692,0.13212502,9.793674,1065520368736338
0.48732156,0.13243075,9.793639,1065520378624034
0.48804078,0.133112,9.793594,1065520388542247
0.48852038,0.13349472,9.793565,1065520398429942
0.4883909,0.13401093,9.793565,1065520408317637
0.4885691,0.1339066,9.793557,1065520418174815
0.48889762,0.13374509,9.793543,1065520428093028
0.4884743,0.13386074,9.793562,1065520437980723
0.4881301,0.13384435,9.79358,1065520447837901
0.4882128,0.13389571,9.793575,1065520457756114
0.48806643,0.13424107,9.793577,1065520467643809
0.48829204,0.13444628,9.793563,1065520477562022
0.48813426,0.1348246,9.793566,1065520487449717
0.48838657,0.13488601,9.793552,1065520497337413
0.48886105,0.13498619,9.793528,1065520507225108
0.48935762,0.13492717,9.793504,1065520517112803
0.48981878,0.13495304,9.79348,1065520527031016
0.48960403,0.13524866,9.793487,1065520536918711
0.48934624,0.13569702,9.793493,1065520546806407
0.48956648,0.13617668,9.793476,1065520556694102
0.48961604,0.136681,9.793467,1065520566581797
0.48955414,0.13714212,9.793463,1065520576469493
0.48978278,0.13755722,9.793446,1065520586387706
0.49012014,0.13749371,9.793429,1065520596275401
0.49033457,0.13720372,9.793423,1065520606193614
0.49012226,0.13708058,9.793435,1065520616081309
0.49039513,0.13737328,9.793418,1065520625969004
0.49050048,0.13770011,9.793407,1065520635856700
0.4905924,0.13791187,9.7934,1065520645744395
0.4907843,0.13779406,9.793392,1065520655632090
0.4908421,0.13766512,9.793391,1065520665519786
0.49107176,0.13793676,9.793376,1065520675407481
0.49105668,0.13802746,9.793375,1065520685325694
0.49094817,0.13835396,9.793376,1065520695213389
0.49121365,0.13881968,9.793356,1065520705101084
0.4912255,0.13899882,9.793353,1065520714988780
0.4909729,0.13906662,9.793365,1065520724876475
0.4905158,0.13877904,9.793392,1065520734794688
0.49072474,0.13863817,9.793384,1065520744712901
0.4907343,0.13856581,9.793384,1065520754570079
0.49055097,0.13841245,9.793395,1065520764488291
0.4899095,0.1382317,9.793429,1065520774375987
0.4897277,0.13851468,9.793435,1065520784263682
